12295,DASDA,Dasda,Gachirampara,TRIPURA,0101000020E61000000D088408FE0C5740B8F41E1D0DEB3740
12296,AONLA,Aonla,Paul Pothen Nagar,UTTAR PRADESH,0101000020E61000008A332B80CECA5340C23BAF67BE4B3C40
12297,KHATOLI,Uniara Tehsil,Khatoli,RAJASTHAN,0101000020E6100000EA8722EE7B0453402B93D04CE6DE3940
12298,BIRAMAHARAJPUR,Subarnapur ,Biramaharajpur,ODISHA,0101000020E61000007B306B5A10005540BCA24A8391F23440
12299,SEVUR,Avanashi,Sevur,TAMIL NADU,0101000020E6100000D5CDC5DFF64E5340378F1E1A71802640
12300,BISWAN,Sitapur,Biswan,UTTAR PRADESH,0101000020E6100000576E92B415455440F8C03346908C3B40
12301,SATHANKULAM,Sathankulam,Sathankulam,TAMIL NADU,0101000020E610000060AD1C52F37953400A647616BDE32040
12302,CHAMPUA,Champua,Champua,ODISHA,0101000020E6100000781DFD7173655540CC8580327C013640
12303,NILGIRI,Baleshwar Sadar,Khannagar,ODISHA,0101000020E6100000D9FEDF22C1B655406BDF92D2226D3540
12304,CHAMPAKNAGAR,Mandai,Champaknagar,TRIPURA,0101000020E610000031618FE44DDF5640C6579643E6CD3740
12305,SHIKARPUR,Shikarpur,Shikarpur,UTTAR PRADESH,0101000020E6100000555AF3A113845340C0C69A36883B3C40
12306,JASWANTNAGAR,Jaswantnagar,Jaswantnager West,UTTAR PRADESH,0101000020E6100000FE1B6ACA04B8534049522D7D43E33A40
12307,BANSUR,Bansur Tehsil,Bansur,RAJASTHAN,0101000020E6100000A0B3BBF6BB165340CB72C8BC44AF3B40
12308,PUDUR,Kumarapalayam,Pudur,TAMIL NADU,0101000020E61000001CDB21B4D47053406E2F0ED363C82640
12309,SENJERI MALAIYADIPALAYAM,Coimbatore,Sultanpet,TAMIL NADU,0101000020E6100000E8052D7E684C5340A98A878EA7AB2540
12310,GHATASHI,Ghathashi,Ighanumi,NAGALAND,0101000020E61000002598C51F2095574086877A0B35DA3940
12311,COIMBATORE,Coimbatore North,Ward 25,TAMIL NADU,0101000020E6100000BA2C26369F3D53406F83DA6FED002640
12312,DHARMAPURI,Dharmapuri,Dharmapuri,TAMIL NADU,0101000020E6100000332650063F875340DB3D2FCB8D4A2840
12313,ZAZNA,Lar,Hilal Abad,JAMMU AND KASHMIR,0101000020E6100000AB9509BFD4AB5240D0FBB5AB461D4140
12314,THIRUMANGALAM,Chennai,Zone 8 Anna Nagar,TAMIL NADU,0101000020E6100000A8D6EBABE50C544088687407B12B2A40
12315,UTHUKOTTAI,Uthukkottai,Uthukottai,TAMIL NADU,0101000020E61000003873FEDC06F953403776E4A320AB2A40
12316,MOTH,Moth,Moth,UTTAR PRADESH,0101000020E610000015CFD19139BB5340F0A485CB2AC73940
12317,BAGRU,Sanganer Tehsil,Bagru,RAJASTHAN,0101000020E6100000D3AEF83CB5E2524094A872350DCF3A40
12318,PHALAYANA,Rajouri,Rajouri​,JAMMU AND KASHMIR,0101000020E61000003411363CBD925240273108AC1CB24040
12319,KHARIAR ROAD,Jonk,Mograpali ,ODISHA,0101000020E610000057653ACFB3A054403A162532BDE63440
12320,SARGIPALI,Bijepur,Sargipali,ODISHA,0101000020E61000006159C40BFDE15440677E3507082E3540
12321,SALON,Salon,Salon,UTTAR PRADESH,0101000020E61000002E90E214045D5440ED647094BC163A40
12322,JUNAGARH,Junagarh,Junagarh,ODISHA,0101000020E6100000BBBB4A4E98BC5440D2C8E7154FD03340
12323,ARUPPUKOTTAI,Madurai South,Pallivasal,TAMIL NADU,0101000020E6100000E601B02A50865340EB6C2B6AEEB42340
12324,DAG,Gangdhar Tehsil,Dag,RAJASTHAN,0101000020E6100000D913138A63F55240495A3B9B9FEE3740
12325,AHILYANAGAR,Ahmednagar,Foi,MAHARASHTRA,0101000020E6100000BE7A2645F5AF52400919C8B3CB173340
12326,PURWA,Purwa,Unnao,UTTAR PRADESH,0101000020E61000009A4DF4B78C3554407D7A6CCB807C3A40
12327,BALANGIR,Tushura,Balangir,ODISHA,0101000020E610000053CB1817B5CA544043D02C64099C3440
12328,TILHAR,Tilhar,Bikrampur,UTTAR PRADESH,0101000020E6100000E703C08077EF5340B2E4E088A40E3C40
12329,JAFARGANJ,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,0101000020E6100000A5BE2CED54A554401DE0EE51245C3A40
12330,KALYANPUR,Kalyanpur,Kalyanpur,TRIPURA,0101000020E61000001FB9981332E75640510E0B5AEDEE3740
12331,IRUMBOOTHIPATTY,Krishnarayapuram,Irumboothipatty,TAMIL NADU,0101000020E6100000CC9717609F985340BE8AE7C7BAB72540
12332,KISHANGARH BAS,Kishangarh Bas Tehsil,Kishangarh Bas,RAJASTHAN,0101000020E610000077595D98962E53405C1D007157D13B40
12333,THIRUVALLUR,Uthukkottai,Vengal,TAMIL NADU,0101000020E6100000A57DF7B799035440E671BD12ED812A40
12334,VADASERY,Agastheeswaram,Vadasery,TAMIL NADU,0101000020E610000083B174F4AE5B53403D51C8844E622040
12335,KUMHER,Kumher Tehsil,Kumher,RAJASTHAN,0101000020E610000050D31D7A4158534068E1FC97B5503B40
12336,BARPATHARI,Rajnagar,South Tripura,TRIPURA,0101000020E6100000B34291EEE7D956404703780B244C3740
12337,BAHERI,Baheri,Baheri,UTTAR PRADESH,0101000020E610000078CF81E508E053409E454A0E33C73C40
12338,KUNNATHUR,Mohanur,Kunnathur,TAMIL NADU,0101000020E61000005BD2510EE68953409B2F40EC962A2640
12339,RAIRANGPUR,Rairangpur,Kantha,ODISHA,0101000020E61000001E2A9509E28E5540884677103B373640
12340,AMRAVATHI,Amravati,Amravati,MAHARASHTRA,0101000020E61000008BFD65F7E471534039454772F9EF3440
12341,PATNAGARH,Patnagarh,Balangir,ODISHA,0101000020E6100000F910B7B719C754406AB86D84EAC23440
12342,THURAIYUR,Thuraiyur,Pudur,TAMIL NADU,0101000020E6100000731759192AA4534006668522DD752640
12343,NAMBIYUR,Nambiyur,Erode,TAMIL NADU,0101000020E61000007AFDACA6695653407990436914B92640
12344,BABERU,Baberu,Banda,UTTAR PRADESH,0101000020E6100000F76606B7D6315440886C7B16DF8B3940
12345,GULABPURA,Hurda Tehsil,Gulabpura,RAJASTHAN,0101000020E61000007153A813F5A952401717FD570CE73940
12346,VADAMADURAI,Vedasandur,Vadamadurai,TAMIL NADU,0101000020E6100000B97B6FC2738653406B9505B8C5E12440
12347,TIRUVENKADAM,Tenkasi,Kuruvikulam,TAMIL NADU,0101000020E61000005116BEBED66A5340D540F33977832240
12348,PALLADAM,Palladam,Palladam,TAMIL NADU,0101000020E6100000F3A433CD07525340522976340EF12540
12349,LAKSAR,Laksar,Raisi,UTTARAKHAND,0101000020E6100000D1A43DF3AC845340E2444F255EB43D40
12350,ADAMANGALAM PUDHUR,Tiruvannamalai​ ,Kalasapakkam​,TAMIL NADU,0101000020E610000075029A081BBA53407A36AB3E57EB2840
12351,GANGOH,Nakur,Gangoh,UTTAR PRADESH,0101000020E6100000884CF910D45053400936AE7FD7C73D40
12352,NUTANBAZAR,South Tripura,Amarpur,TRIPURA,0101000020E6100000BF7D1D3867F0564007F01648506C3740
12353,KIRATPUR,Najibabad,Kiratpur,UTTAR PRADESH,0101000020E6100000D49343D5F98C53401D56B8E523813D40
12354,Parli Vaijnath,Beed,Parli,MAHARASHTRA,0101000020E610000000265FBF9621534068F052454CDA3240
12355,KANISPORA,Baramulla,Baramulla,JAMMU AND KASHMIR,0101000020E610000021B0726891995240A4703D0AD71B4140
12356,BHAVANI,Mettupalayam,Athikadavu,TAMIL NADU,0101000020E6100000CFD325881F315340472F7268F4732640
10204,UNAVA APMC,Mehsana,Mehsana,GUJARAT,0101000020E6100000E02DF55FB11852405D1938F8A1C03740
10205,UPLETA,Rajkot,Upleta,GUJARAT,0101000020E6100000AD7EF5BF05925140E3B6DA1306BE3540
10054,ARA,Bhojpur,Ara,BIHAR,0101000020E6100000E958F3635C2A5540069D63CA248C3940
10055,BEGUSARAI,Begusarai,Begusarai,BIHAR,0101000020E6100000C81DF342778A55401A5F3114D4693940
10056,BIHARSHARIF,Nalanda,Bihar,BIHAR,0101000020E61000007F38F3E33C60554090A80622D3323940
10057,BUXAR,Buxar,Buxar,BIHAR,0101000020E6100000EC72F30E47FE5440BBC23022848F3940
10058,CHHAPRA,Saran,Chapra,BIHAR,0101000020E61000005B54F3BEEC2F55408586B6669DCB3940
10059,DARBHANGA,Darbhanga,Darbhanga,BIHAR,0101000020E6100000252A736FEB785540578E16565B2B3A40
10060,DAUDNAGAR,Aurangabad,Daudnagar,BIHAR,0101000020E61000008F62F3EFE0195540B1ECDE1BA3083940
10061,FORBESGANJ,Araria,Forbesganj,BIHAR,0101000020E61000006FF5F2AD98D05540D4CF42BFEB4E3A40
10062,GAYA,Gaya,Gaya Town C.D.Block,BIHAR,0101000020E61000005C7B2D51A34055404E29DFC9C4CB3840
10063,GULABBAGH,Purnia,Purnia East,BIHAR,0101000020E610000015EAF2F08EE25540FB5AE05B62C93940
10064,HAJIPUR,Vaishali,Hajipur Mandal,BIHAR,0101000020E6100000C44273FE684E554018205D00F8B13940
10065,KATIHAR,Katihar,Katihar,BIHAR,0101000020E610000006E9F2BE27E555400EA9A1DF7F873940
10066,MOHANIYA,Kaimur,Mohaniya,BIHAR,0101000020E6100000368073C8F6E75440712C73367F2A3940
10067,MOTIHARI,East Champaran,Motihari,BIHAR,0101000020E61000003C4FF3B5273A5540A175638EEAA93A40
10068,MUSALLAHPUR,Patna,Sampatchak,BIHAR,0101000020E6100000BD44F365484B5540236D369A0C9D3940
10069,MUZAFFARPUR,Muzaffarpur,Musahri,BIHAR,0101000020E6100000D83CF347495955400E617B8C71263A40
10070,SAMASTIPUR,Samastipur,Samastipur,BIHAR,0101000020E6100000FB2CF3C6BF725540E40A6A8EBFE03940
10071,SASARAM,Rohtas,Sasaram,BIHAR,0101000020E610000037E155DA3C015540D137C62F72F43840
10072,SINGHESWAR,Madhepura,Singheshwar,BIHAR,0101000020E6100000DE06F355F0B255401771445478EE3940
10073,SITAMARHI,Sitamarhi,Nanpur,BIHAR,0101000020E61000007438F3D5E15F5540BF0D02AA62963A40
10074,CHANDIGARH SECTOR-26,Chandigarh,Chandigarh,CHANDIGARH,0101000020E61000004C857449593353402A51E8A69CBA3E40
10075,BALOD,Balod,Balod Tahsil,CHHATTISGARH,0101000020E6100000329D5177094D544077C6141417BB3440
10076,BHATAPARA,Baloda Bazaar,Bhatapara Tahsil,CHHATTISGARH,0101000020E6100000DF7F25695F7C544025AF7666CEBD3540
10077,BILASPUR,Bilaspur,Bilaspur,CHHATTISGARH,0101000020E61000009F56C299A18C544050A3D6E4D50F3640
10078,DHAMTARI,Dhamtari,Dhamtari Tahsil,CHHATTISGARH,0101000020E6100000D1B078B6F5615440CA3E23EA35B13440
10079,DURG,Durg,Durg Tahsil,CHHATTISGARH,0101000020E61000007811252D6C5254405EFCAB5BEF333540
10080,JAGDALPUR,Bastar,Jagdalpur Tahsil,CHHATTISGARH,0101000020E6100000389D0AF7B78154402ACE17AD2A153340
10081,KAWARADHA,Kabirdham,Kawardha Tahsil,CHHATTISGARH,0101000020E6100000CDDA01E610505440D6802EB1B0093640
10082,KURUD,Dhamtari,Kurud Tahsil,CHHATTISGARH,0101000020E6100000DBA9F02C746D544046915DCECCDB3440
10083,MUNGELI,Mungeli,Mungeli Tahsil,CHHATTISGARH,0101000020E61000000FAA2829AB6B54406E1FC60EF40F3640
10084,NAVAPARA,Raipur,Rajim Tahsil,CHHATTISGARH,0101000020E61000006CC3F303437754402BB0271686F73440
10085,PATELPALI RAIGARH,Raigarh,Raigarh Tahsil,CHHATTISGARH,0101000020E61000008E89730DB3D7544028D14C076DDB3540
10086,RAIPUR,Raipur,Raipur Tehsil,CHHATTISGARH,0101000020E6100000A8CBF3B3CD69544058DB44FD8E433540
10087,RAJIM,Gariyaband,Rajim Tahsil,CHHATTISGARH,0101000020E6100000A54207FB107954409F5CFDF984F63440
10088,RAJNANDGAON,Rajnandgaon,Rajnandgaon Tahsil,CHHATTISGARH,0101000020E6100000F9E3F3BDCD415440835667370C153540
10089,CANACONA MARKET YARD,South Goa,Canacona,GOA,0101000020E610000069EF74B1B1825240813F608E72042E40
10090,CURCHOREM MARKET YARD,South Goa,Quepem,GOA,0101000020E61000005CECF413168752402DF149D78B842E40
10091,MAPUSA MARKET YARD,North Goa,Bardez,GOA,0101000020E6100000E9F774EDDE735240FECB39BBC42C2F40
10092,MARGAO MAIN MARKET YARD,South Goa,Salcete,GOA,0101000020E610000085F1F456547E52400DACD407FD972E40
10093,PONDA MARKET YARD,North Goa,Ponda,GOA,0101000020E6100000F9EFF4C9298152406839C574FFCC2E40
10094,SANQUELIM MARKET YARD,North Goa,Bicholim,GOA,0101000020E610000006F0749D4E815240144798C7F31D2F40
10095,VALPOI MARKET YARD,North Goa,Satari,GOA,0101000020E610000004EB74210E8952401E0FD54818112F40
10096,AHMEDABAD,Ahmedabad,Daskroi,GUJARAT,0101000020E6100000A126F533FD2552409E3C0C26A0DE3640
10097,AMRELI,Amreli,Amreli,GUJARAT,0101000020E61000008B5BF53F86CD5140370B4577FB983540
10098,ANAND,Anand,Anand,GUJARAT,0101000020E61000002218F5BF953D524028DEC86B948E3640
10099,ANJAR,Kutch,Anjar,GUJARAT,0101000020E6100000A788F5FF8A81514019FB2DA2861B3740
10100,BABRA,Amreli,Babra,GUJARAT,0101000020E61000008F57F5BF69D35140BB08318A28D93540
10101,BAGASARA,Amreli,Bagasara,GUJARAT,0101000020E6100000C764F57F0BBD5140A900C3302A7C3540
10102,BARDOLI APMC,Surat,Bardoli,GUJARAT,0101000020E61000009112F57F354752404A6A70BB4E1F3540
10103,BAVLA APMC,Ahmedabad,Bavla,GUJARAT,0101000020E6100000842FF5FFF4165240DDCAEA9804D33640
10104,BAYAD APMC,Aravalli,Bayad,GUJARAT,0101000020E6100000A10EF5FF724D524019975971E8393740
10105,BHABHAR,Banaskantha,Bhabhar,GUJARAT,0101000020E6100000C44CF57F2DE65140B8BD8EF65A123840
10106,BHARUCH,Bharuch,Bharuch,GUJARAT,0101000020E6100000E816F5FF434052402CA2B97C5EB53540
10107,BHAVNAGAR,Bhavnagar,Bhavnagar,GUJARAT,0101000020E61000001037F5AFF8085240B7AFEB839DC53540
10108,BHESAN,Junagadh,Bhesan,GUJARAT,0101000020E6100000966DF5FFB7AE5140F94FD65062933540
10109,BHILODA,Aravalli,Bhiloda,GUJARAT,0101000020E6100000D50BF57FFC5252404A9401CE1BBE3740
10110,BHUJ,Kutch,Bhuj,GUJARAT,0101000020E61000008596F5B7CB6A5140F4C0F9D0373F3740
10111,BILIMORA,Navsari,Gandevi,GUJARAT,0101000020E61000000F17F5D7AA3D52404284C6C5DDC33440
10112,BODELI,Chhota Udaipur,Bodeli,GUJARAT,0101000020E6100000B6FBF47FE16D524005F6B4B614473640
10113,BORSAD,Anand,Borsad,GUJARAT,0101000020E6100000741AF57FD93952402BE9CF8D3F683640
10114,BOTAD,Botad,Botad,GUJARAT,0101000020E6100000274AF52FD3EA5140DA34AEA6172B3640
10115,CHIKHLI APMC,Navsari,Chikhli,GUJARAT,0101000020E61000003014F54DD4435240D7459C7617C23440
10116,CHOTILA APMC,Surendranagar,Chotila,GUJARAT,0101000020E6100000035CF55FC1CC514078FB0127796C3640
10117,DABHOI APMC,Vadodara,Dabhoi,GUJARAT,0101000020E6100000EB4CF5BF49E451409950979099163940
10118,DAHOD,Dahod,Dahod,GUJARAT,0101000020E610000088E6F47F559052407BA81E329CD53640
10119,DEDIYAPADA APMC,Narmada,Dediyapada,GUJARAT,0101000020E61000001000F5FF0E66524000CED426CE9F3540
10120,DEESA,Banaskantha,Deesa,GUJARAT,0101000020E61000005E36F57F9E0B5240432244A26D423840
10121,DEHGAM,Gandhinagar,Dehgam,GUJARAT,0101000020E6100000771DF57F933452405A615F66B82A3740
10122,DEVGADHBARIA APMC,Dahod,Devgadhbaria,GUJARAT,0101000020E6100000FFF3F4BB207A5240E5AD19E591B33640
10123,DHANDHUKA APMC,Ahmedabad,Dhandhuka,GUJARAT,0101000020E61000006E3EF5FF2BFE514001972A321F603640
10124,DHANERA,Banaskantha,Dhanera,GUJARAT,0101000020E6100000D33BF5FFDC015240B891F2B31B833840
10125,DHARI,Amreli,Dhari,GUJARAT,0101000020E61000002262F59FB9C151407714F9BB26543540
10126,DHOALKA,Ahmedabad,Dholka,GUJARAT,0101000020E6100000452C3541321C5240B3259499D3B93640
10127,DHORAJI,Rajkot,Dhoraji,GUJARAT,0101000020E6100000DA78F57F869C514059C7B24398BA3540
10128,DHROL,Jamnagar,Dhrol,GUJARAT,0101000020E61000007879F52FAB9A51400C0CA0B044913640
10129,FATEHPURA APMC,Dahod,Fatehpura,GUJARAT,0101000020E6100000BFEEF480BC8252403B79BC5684413740
10130,GADHADA,Botad,Gadhada,GUJARAT,0101000020E6100000004DF52BECE45140CAFF3204DCF73540
10131,GANDHINAGAR APMC,Gandhinagar,Randheja,GUJARAT,0101000020E6100000A124F55FDD28524010EB7E18764A3740
10132,GARIYADHAR APMC,Bhavnagar,Bhavnagar,GUJARAT,0101000020E61000006B4DF5D712E55140775B7D2FD7893540
10133,GODHRA,Panchamahal,Godhra,GUJARAT,0101000020E610000068FEF4FF8468524029EB31CB59C73640
10134,GONDAL,Rajkot,Gondal,GUJARAT,0101000020E6100000E06AF5FF76B351407906557584F43540
10135,HALVAD,Morbi,Halvad,GUJARAT,0101000020E61000004A5CF57F75CB5140D9E25F941A033740
10136,HIMMATNAGAR,Sabarkantha,Himmatnagar,GUJARAT,0101000020E61000005318F5FFEC3C5240769B443F2E963740
10137,IDAR APMC,Sabarkantha,Idar,GUJARAT,0101000020E61000005E16F5FFE93F5240F5661D3C33D73740
10138,JAM JODHPUR,Jamnagar,Jamjodhpur,GUJARAT,0101000020E6100000E788F5FF8A8151409A0F259828EE3540
10139,JAMKANDORNA,Rajkot,Jamkandorna,GUJARAT,0101000020E61000006176F5FFC69F5140D8F2C18274E43540
10140,JAMKHAMBHALIYA,Devbhoomi Dwarka,Jamkhambhaliya,GUJARAT,0101000020E61000007996F5FFCF69514079642AB2D5353640
10141,JAMNAGAR,Jamnagar,Jamnagar,GUJARAT,0101000020E61000003288F5FFC58251405A32AB02D2783640
10142,JASDAN,Rajkot,Jasdan,GUJARAT,0101000020E6100000BD5AF5B91BCD51405A10111C220A3640
10143,JETPUR,Rajkot,Jetpur,GUJARAT,0101000020E6100000F571F55FAAA751407CD7FEBAB7C03540
10144,JHAGADIYA APMC,Bharuch,Jhagadiya,GUJARAT,0101000020E6100000460DF5FF614F52409803D4A0CCC03540
10145,JHALOD,Dahod,Jhalod,GUJARAT,0101000020E6100000D1EAF4FFEA89524041C0CC5FF0183740
10146,JUNAGADH,Junagadh,Junagadh,GUJARAT,0101000020E6100000E777F51F9A9D5140A36AD4D118843540
10147,KADI APMC,Mehsana,Kadi,GUJARAT,0101000020E61000007B30F5BF2715524033E6E7BFFE4B3740
10148,KALAVAD,Jamnagar,Kalavad,GUJARAT,0101000020E6100000F07AF5F78A9851407CCFE5DDD4363640
10149,KALOL,Gandhinagar,Kalol,GUJARAT,0101000020E61000002B2AF57FA81F52402973E23F6E3E3740
10150,KAPADWANJ,Kheda,Kapadvanj,GUJARAT,0101000020E61000001A14F5FF4E4452408CE8FF813C043740
10151,KARJAN,Vadodara,Karjan,GUJARAT,0101000020E6100000FD11F5FFFF475240FB659E98D80A3640
10152,KATHLAL APMC,Kheda,Kathlal,GUJARAT,0101000020E61000000617F5BF843F524026E6CF1CA5E53640
10153,KESHOD,Junagadh,Keshod,GUJARAT,0101000020E61000005980F53F2D90514057BBEA21074D3540
10154,KHAMBHAT,Anand,Khambhat,GUJARAT,0101000020E6100000FB24F5FFA7275240BF3EFE182A513640
10155,KODINAR,Gir Somnath,Kodinar,GUJARAT,0101000020E6100000626EF53F01AD51401AD5BC41C1CB3440
10156,KOSAMBA APMC,Surat,Mangrol,GUJARAT,0101000020E61000008218752FF23C524054BDEFA9F6763540
10157,LALPUR,Jamnagar,Lalpur,GUJARAT,0101000020E61000009E8AF5FFAC7D5140A1C9AD91EE303640
10158,LIMKHEDA APMC,Dahod,Limkheda,GUJARAT,0101000020E610000045F5F4FFA2775240EAAF13FDEB2E3740
10159,LUNAWADA APMC,Mahisagar,Lunawada,GUJARAT,0101000020E6100000BCFFF47FD9665240ACD1E18858213740
10160,MAHEMDAVAD,Kheda,Mahemdavad,GUJARAT,0101000020E6100000AC20F57FD42F524048D3DC122ED33640
10161,MAHUVA,Surat,Bardoli,GUJARAT,0101000020E61000002410F50F0B4B5240E3E523E6A3F23440
10162,MAHUVA APMC GJ,Bhavnagar,Mahuva,GUJARAT,0101000020E6100000C045F52FCDF051408D4B732665173540
10163,MANADAL APMC,Ahmedabad,Manadal,GUJARAT,0101000020E61000003D40F5FF01FB5140E39DD416C4483740
10164,MANDVI APMC,Kutch,Mandvi,GUJARAT,0101000020E61000000A0BF57F83535240B55995FF3B413540
10165,MATAR APMC,Kheda,Matar,GUJARAT,0101000020E61000009523F5BF6C2A5240B08C5967F3B43640
10166,MEHSANA,Mehsana,Mehsana,GUJARAT,0101000020E6100000772EF5FF5C185240638A9C0467993740
10167,MODASA,Aravalli,Modasa,GUJARAT,0101000020E61000009E0BF5BF07535240E0C2B64F97763740
10168,MORBI,Morbi,Morbi,GUJARAT,0101000020E6100000D06BF5FBE6B05140D2278B29EB683640
10169,NADIAD,Kheda,Nadiad,GUJARAT,0101000020E6100000341CF57F363752405D4F6128AEAF3640
10170,NAVSARI APMC,Navsari,Navsari,GUJARAT,0101000020E61000004F19F53FBD3B5240B3A2CB94D4F33440
10171,NIZAR,Tapi,Nizar,GUJARAT,0101000020E61000007EE9F413898C52401B70224B147A3540
10172,PADARA,Vadodara,Padra,GUJARAT,0101000020E61000009213F57F73455240A2CD5836A53D3640
10173,PALANPUR,Banaskantha,Palanpur,GUJARAT,0101000020E61000008F2DF5FFF1195240B5CC0B166B293840
10174,PALITANA APMC,Bhavnagar,Palitana,GUJARAT,0101000020E61000009043F5FF53F451406AFFDD3EFA853540
10175,PANTHAWADA,Banaskantha,Dantiwada,GUJARAT,0101000020E61000000F30F5311E1652404B8A4BC36E893840
10176,PATAN,Patan,Patan,GUJARAT,0101000020E61000001C39F5FF9B065240EAEEC5827CD83740
10177,PATDI APMC,Surendranagar,Dasada,GUJARAT,0101000020E61000001D45F50799F25140E596495988303740
10178,PAVI-JETPUR,Chhota Udaipur,Pavijetpur,GUJARAT,0101000020E61000009C71F5FFAFA751404C226D0979C03540
10179,PETALAD,Anand,Petlad,GUJARAT,0101000020E6100000A61DF5FF9B335240E05419AB1E7A3640
10180,PORBANDAR,Porbandar,Porbandar,GUJARAT,0101000020E61000006598F57F16675140D8C9D2BE0DA43540
10181,PRANTIJ APMC,Sabarkantha,Prantij,GUJARAT,0101000020E6100000F51CF57F553652406DD93C69D16F3740
10182,RADHANPUR APMC,Patan,Radhanpur,GUJARAT,0101000020E61000001E4CF57FE1E651408166F6A8A9D33740
10183,RAJKOT,Rajkot,Rajkot,GUJARAT,0101000020E6100000046BF59F7CB35140A1DDFF78E94D3640
10184,RAJPIPLA APMC,Narmada,Nandod,GUJARAT,0101000020E6100000ED03F5FFBA5F52403F573E49D9DD3540
10185,RAJULA,Amreli,Rajula,GUJARAT,0101000020E61000004252F53F77DC514020D6143E7E093540
10186,RAPAR,Kutch,Rapar,GUJARAT,0101000020E61000005B71F56746A9514085769D2015923740
10187,SANAND,Ahmedabad,Sanand,GUJARAT,0101000020E61000005D2EF5FF89185240A1A4BECB70FD3640
10188,SANJELI APMC,Dahod,Sanjeli,GUJARAT,0101000020E6100000CCF1F4DB747E5240170C6248370F3740
10189,SAVARKUNDLA,Amreli,Savarkundla,GUJARAT,0101000020E61000007B53F5FFC8D95140CF3D08DC18493540
10190,SAVLI,Vadodara,Savli,GUJARAT,0101000020E6100000850BF5FF045252406031B9070D9C3640
10191,SELAMBA APMC,Narmada,Sagbara,GUJARAT,0101000020E61000004CF8F4C7397352408E9C483A5C893540
10192,SIDDHPUR,Patan,Sidhpur,GUJARAT,0101000020E6100000432FF5FFD5175240AF21E99321EB3740
10193,SIHOR APMC,Bhavnagar,Sihor,GUJARAT,0101000020E61000000F3F759571FD5140DF2A99E4C5B83540
10194,SONGADH APMC,Tapi,Songadh,GUJARAT,0101000020E61000002A01F59FF863524058350C81702B3540
10195,TALAJA APMC,Bhavnagar,Talaja,GUJARAT,0101000020E61000008E3BF58F5B025240948EE94DB35A3540
10196,TALOD,Sabarkantha,Talod,GUJARAT,0101000020E6100000EB18F5FFBF3C5240C47F869BE8583740
10197,TARAPUR,Anand,Tarapur,GUJARAT,0101000020E61000005D24F5FF96295240CE3BE4A1117C3640
10198,THARA,Banaskantha,Kankrej,GUJARAT,0101000020E61000000F3FF56730FB5140847A1120A30C3840
10199,THARAD,Banaskantha,Tharad,GUJARAT,0101000020E6100000494BF5FF8CE851404EB6DAB6BE633840
10200,THASRA APMC,Kheda,Thasra,GUJARAT,0101000020E61000007310F5BF974A5240293F8EDEB2CC3640
10201,TILAKWADA APMC,Narmada,Tilakwada,GUJARAT,0101000020E6100000EFFFF47F7F665240DFEBD468DAFB3540
10202,UMRALA APMC,Bhavnagar,Umrala,GUJARAT,0101000020E61000004348F5EF97ED5140A6A32AEB0ED63540
10206,VADALI APMC,Sabarkantha,Vadali,GUJARAT,0101000020E61000005B15F5FF8C425240B8FC6F4BA1EF3740
10207,VADHVAN,Surendranagar,Vadhvan,GUJARAT,0101000020E61000004A49F50F6BEB51405BFB8E95B8B53640
10208,VADODARA,Vadodara,Vadodara,GUJARAT,0101000020E6100000C00FF57F214C52401EC97EDCF54B3640
10209,VALABHIPUR APMC,Bhavnagar,Vallabhipur,GUJARAT,0101000020E6100000F041F5D91BF85140B446A0A884E23540
10210,VALIA APMC,Bharuch,Valia,GUJARAT,0101000020E6100000EE10F5FF484A52407C71597528923540
10211,VALSAD,Valsad,Valsad,GUJARAT,0101000020E6100000CB17F5FFB13B52408A934719EB9A3440
10212,VIJAPUR,Mehsana,Vijapur,GUJARAT,0101000020E61000004D20F5FF44305240DA0157F9C48E3740
10213,VINCHHIYA,Rajkot,Vinchhiya,GUJARAT,0101000020E6100000B054F5B74ED85140C2E0D475DF353640
10214,VISAVADAR,Junagadh,Visavadar,GUJARAT,0101000020E6100000E86CF5FBD8AF5140C90F0513B05B3540
10215,VISNAGAR,Mehsana,Visnagar,GUJARAT,0101000020E61000002F28F5FFE82252403A79298385B23740
10216,VYARA,Tapi,Vyara,GUJARAT,0101000020E6100000E806F5FF395952408EBBF429071C3540
10217,WANKANER APMC,Morbi,Wankaner,GUJARAT,0101000020E61000006965F5BFE9BC514052354A5B599D3640
10218,ADAMPUR,Hisar,Adampur,HARYANA,0101000020E61000005FB8F41FE0DD5240A0FDDE6CAD493D40
10219,ALEWA,Jind,Alewa,HARYANA,0101000020E61000006192F4A23B1D53404519DA6C98753D40
10220,AMBALA,Ambala,Ambala,HARYANA,0101000020E61000009E86F445EE30534086776E89185E3E40
10221,AMBALA CANTT. APMC,Ambala,Ambala,HARYANA,0101000020E61000001B83F47F72365340203ED0867E493E40
10222,ASANDH,Karnal,Assandh,HARYANA,0101000020E6100000AE8CF4BFAB265340C9C77F72BC843D40
10223,ATELI APMC,Mohindergarh,Ateli,HARYANA,0101000020E6100000C39DF4A3A80953400F61B03904443C40
10224,BABAIN,Kurukshetra,Ladwa,HARYANA,0101000020E6100000147CF49F36435340CBD9B60FB4FE3D40
